4.9093	Edward Scissorhands	1990
0.8952	Eight Below	2006
7.8962	Eight Crazy Nights	2002
2.4897	Eight Legged Freaks	2002
13.203	El Bola	2000
9.6005	El crimen del padre Amaro	2002
7.9235	El florido pensil	2002
11.234	El hijo de la novia	2001
1.4628	El laberinto del fauno	2006
2.8789	El orfanato	2007
4.0274	El otro lado de la cama	2002
5.5244	Election	1999
0.3413	Elf	2003
0.6962	Elizabeth	1998
2.8527	Elizabeth: The Golden Age	2007
3.1872	Elizabethtown	2005
2.458	Ella Enchanted	2004
6.1786	Elle s'appelait Sarah	2010
10.0	Elysium	2013
12.8656	Emir	2010
3.2076	Emma	1996
8.478	Empire	2002
10.0	Empires of the Deep	2012
4.4377	Employee of the Month	2006
0.3102	Enchanted	2007
0.5544	Encounter in the Thrid Dimension	1999
0.8057	End of Days	1999
11.1983	End of the Spear	2005
1.2276	Endhiran	2010
7.6303	Endless Love	1981
0.9266	Enemy at the Gates	2001
0.4211	Enemy of the State	1998
7.1098	Enigma	2001
2.8054	Enteng Kabisote 3: Okay ka fairy ko... The legend goes on and on and on	2006
1.9494	Enteng ng Ina mo	2011
8.3923	Enter the Dragon	1973
0.3739	Entrapment	1999
12.4673	Envy	2004
1.6071	Epic Movie	2007
0.6164	Eragon	2006
0.5349	Eraser	1996
0.3361	Erin Brockovich	2000
3.99	Ernest Saves Christmas	1988
13.4536	Escape from Alcatraz	1979
2.419	Escape from L.A.	1996
1.8279	Eternal Sunshine of the Spotless Mind	2004
8.7749	EuroTrip	2004
12.9239	European Vacation	1985
0.5376	Evan Almighty	2007
6.0028	Evangerion shin gekijôban: Jo	2007
4.3553	Eve's Bayou	1997
2.6576	Event Horizon	1997
0.6129	EverAfter	1998
0.1368	Everest	1998
3.8674	Every Which Way But Loose	1978
6.7342	Everyone Says I Love You	1996
6.2502	Everyone's Hero	2006
0.9555	Evita	1996
1.9337	Evolution	2001
7.5294	Excess Baggage	1997
4.3613	Executive Decision	1996
13.5986	Exit Through the Gift Shop	2010
1.424	Exit Wounds	2001
1.3887	Exorcist: The Beginning	2004
7.3924	Extreme Measures	1996
12.8821	Extreme Ops	2002
3.5677	Extremely Loud & Incredibly Close	2011
10.2854	Eye of the Beholder	1999
1.0741	Eyes Wide Shut	1999
3.0426	F/X	1986
12.2917	Fa tin hei si 2010	2010
0.3286	Face/Off	1997
7.7467	Facing the Giants	2006
0.3531	Fahrenheit 9/11	2004
0.6775	Failure to Launch	2006
6.1769	FairyTale: A True Story	1997
5.0509	Fallen	1998
10.2794	Falling Down	1993
3.0877	Fame	2009
9.1831	Fanny och Alexander	1982
5.4263	Fantasia	1940
0.86	Fantasia/2000	1999
0.1967	Fantastic Four	2005
2.4184	Fantastic Mr. Fox	2009
8.4893	Far and Away	1992
3.2932	Far from Heaven	2002
1.8902	Fargo	1996
0.353	Fast & Furious	2009
0.2067	Fast Five	2011
4.6324	Fast Times at Ridgemont High	1982
3.5347	Faster	2010
1.2867	Fat Albert	2004
0.366	Fatal Attraction	1987
7.5556	Father of the Bride	1991
6.4819	Father of the Bride Part II	1995
2.7452	Fathers' Day	1997
9.8492	Fear and Loathing in Las Vegas	1998
6.234	FeardotCom	2002
5.0761	Fei chang wan mei	2009
4.8182	Fei ying gai wak	1991
11.9718	Femme Fatale	2002
0.7055	Ferris Bueller's Day Off	1986
1.4797	Fever Pitch	2005
9.288	Fiddler on the Roof	1971
10.5305	Field of Dreams	1989
13.0712	Fierce Creatures	1997
1.0655	Fight Club	1999
8.0658	Fighting	2009
0.8237	Final Destination	2000
1.9798	Final Destination 2	2003
1.7589	Final Destination 3	2006
1.5585	Final Destination 5	2011
1.7332	Final Fantasy: The Spirits Within	2001
1.4105	Finding Forrester	2000
0.087	Finding Nemo	2003
1.1345	Finding Neverland	2004
5.2796	Fire Down Below	1997
10.1807	Fired Up!	2009
10.0876	Firefox	1982
5.7144	Firehouse Dog	2007
1.8486	Fireproof	2008
1.6524	Firewall	2006
1.2501	First Blood	1982
12.1972	First Daughter	2004
2.1644	First Kid	1996
10.037	First Knight	1995
4.3064	First Sunday	2008
2.4617	Flags of Our Fathers	2006
6.9652	Flashdance	1983
7.9879	Flatliners	1990
13.6723	Flawless	1999
4.5952	Fled	1996
13.3938	Fletch	1985
3.0956	Flicka	2006
5.3189	Flickan som lekte med elden	2009
13.8078	Flight of the Navigator	1986
3.52	Flight of the Phoenix	2004
0.4072	Flightplan	2005
7.909	Flipper	1996
13.5657	Flores de otro mundo	1999
0.4131	Flubber	1997
0.9507	Flushed Away	2006
2.652	Fly Away Home	1996
1.4376	Fly Me to the Moon	2008
4.6022	Flyboys	2006
12.6862	Foolish	1999
2.1736	Fools Rush In	1997
1.9634	Footloose	2011
0.9264	Footloose	1984
2.6019	For Colored Girls	2010
2.5741	For Love of the Game	1999
2.5416	For Richer or Poorer	1997
1.1921	For Your Eyes Only	1981
1.3509	For the First Time	2008
1.028	Forces of Nature	1999
3.5669	Forever Young	1992
6.7549	Forever and a Day	2011
1.2828	Forgetting Sarah Marshall	2008
0.6758	Forrest Gump	1994
9.4504	Foul Play	1978
0.9577	Four Brothers	2005
0.6193	Four Christmases	2008
1.1734	Four Weddings and a Funeral	1994
2.4106	Fracture	2007
8.7842	Frailty	2001
3.2091	Frankenstein	1994
0.3847	Freaky Friday	2003
1.0967	Fred Claus	2007
7.6273	Freddy Got Fingered	2001
1.0407	Freddy vs. Jason	2003
1.5126	Freddy's Dead: The Final Nightmare	1991
2.491	Free Willy	1993
2.4354	Freedom Writers	2007
12.5163	Freedomland	2006
1.0147	Frequency	2000
1.7718	Frida	2002
2.6374	Friday After Next	2002
1.4932	Friday Night Lights	2004
1.4627	Friday the 13th	2009
3.1597	Friday the 13th Part III	1982
7.558	Friday the 13th Part VII: The New Blood	1988
5.6546	Friday the 13th Part VIII: Jason Takes Manhattan	1989
9.6129	Friday the 13th: A New Beginning	1985
5.5256	Friday the 13th: The Final Chapter	1984
8.5104	Fried Green Tomatoes	1991
2.0425	Friends with Benefits	2011
12.046	Friends with Kids	2011
4.693	Friends with Money	2006
5.3358	Fright Night	1985
3.7203	Fright Night	2011
4.6017	Fritz the Cat	1972
10.0	Frog Hollow	2010
9.6563	From Dusk Till Dawn	1996
1.5978	From Hell	2001
7.4177	From Paris with Love	2010
4.7872	From Russia with Love	1963
4.6313	Frost/Nixon	2008
8.3887	Full Metal Jacket	1987
0.7367	Fun with Dick and Jane	2005
9.4653	Funny Girl	1968
1.8983	Funny People	2009
4.445	Furry Vengeance	2010
8.3333	Férfiakt	2006
10.0	Fíaskó	2000
0.5238	G-Force	2009
0.9431	G.I. Jane	1997
0.3941	G.I. Joe: The Rise of Cobra	2009
5.1796	Ga yau hei si 2009	2009
13.1156	Gabriela	2001
0.6728	Gake no ue no Ponyo	2008
0.3389	Galapagos: The Enchanted Voyage	1999
0.9459	Galaxy Quest	1999
9.2073	Gamer	2009
7.0356	Gamitan	2002
1.2121	Gandhi	1982
0.5147	Gangs of New York	2002
2.4965	Gantz	2010
7.4442	Gantz: Perfect Answer	2011
1.6092	Garden State	2004
0.5118	Garfield	2004
1.7807	Garfield: A Tail of Two Kitties	2006
6.4318	Gattaca	1997
6.2701	Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan	1999
0.3138	George of the Jungle	1997
7.8849	Georgia Rule	2007
5.5326	Get Carter	2000
1.7715	Get Him to the Greek	2010
4.6585	Get Low	2009
10.9125	Get Over It	2001
2.541	Get Rich or Die Tryin'	2005
6.9868	Get Shorty	1995
0.3865	Get Smart	2008
12.6605	Get the Gringo	2012
0.8179	Ghost	1990
0.1321	Ghost Busters	1984
5.5395	Ghost Dog: The Way of the Samurai	1999
0.59	Ghost Rider	2007
1.2444	Ghost Rider: Spirit of Vengeance	2011
1.7185	Ghost Ship	2002
7.7652	Ghost World	2001
3.723	Ghostbusters II	1989
1.5385	Ghosts of Girlfriends Past	2009
7.7248	Ghosts of Mississippi	1996
0.5049	Ghosts of the Abyss	2003
14.1829	Gigli	2003
6.5932	Ging chaat goo si 4: Ji gaan daan yam mo	1996
4.3531	Ging chat goo si 3: Chiu kup ging chat	1992
5.7411	Girl with a Pearl Earring	2003
2.2863	Girl, Interrupted	1999
1.0922	Gitler kaput!	2008
0.1397	Gladiator	2000
9.1345	Glee: The 3D Concert Movie	2011
1.4991	Glory Road	2006
8.6036	Glyanets	2007
0.5581	Gnomeo & Juliet	2011
3.6597	Go	1999
5.8945	Gods and Generals	2003
9.78	Gods and Monsters	1998
6.0002	Godsend	2004
0.2555	Godzilla	1998
4.6685	Going the Distance	2010
9.5936	Gojira ni-sen mireniamu	1999
8.933	Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki	2001
0.5782	GoldenEye	1995
2.9056	Goldfinger	1964
6.7885	Gomorra	2008
5.3718	Gone Baby Gone	2007
2.9147	Gone Fishin'	1997
0.3359	Gone in Sixty Seconds	2000
0.2206	Gone with the Wind	1939
3.6636	Good Boy!	2003
2.5602	Good Burger	1997
2.3835	Good Bye Lenin!	2003
2.8765	Good Deeds	2012
4.6053	Good Luck Chuck	2007
4.9095	Good Morning, Vietnam	1987
2.0691	Good Night, and Good Luck.	2005
0.2634	Good Will Hunting	1997
13.3333	Goodbye America	1997
9.3757	Goodfellas	1990
3.3163	Gooische vrouwen	2011
0.8726	Gosford Park	2001
0.8165	Gothika	2003
0.3392	Gran Torino	2008
10.0	Grand Theft Auto IV	2008
0.413	Grease	1978
4.1104	Great Expectations	1998
0.3251	Green Lantern	2011
2.7238	Green Zone	2010
2.4457	Gremlins	1984
6.5449	Gremlins 2: The New Batch	1990
12.8278	Greystoke: The Legend of Tarzan, Lord of the Apes	1984
4.5957	Gridiron Gang	2006
3.7333	Grindhouse	2007
2.235	Grosse Pointe Blank	1997
0.4756	Groundhog Day	1993
0.3815	Grown Ups	2010
7.6533	Grumpier Old Men	1995
9.3969	Grumpy Old Men	1993
1.7827	Guess Who	2005
6.402	Guess Who's Coming to Dinner	1967
1.1278	Gulliver's Travels	2010
1.7499	Gung Ho	1986
1.8421	Gwoemul	2006
10.2781	Göta kanal 2 - Kanalkampen	2006
7.5488	Habemus Papam	2011
2.0914	Hable con ella	2002
6.2126	Hachiko: A Dog's Story	2009
12.8589	Hairspray	1988
0.4271	Hairspray	2007
7.7626	Hak hap	1996
7.8917	Half Baked	1998
12.5346	Half Past Dead	2002
2.1309	Hall Pass	2011
1.1243	Halloween	2007
7.6775	Halloween	1978
12.7635	Halloween 4: The Return of Michael Myers	1988
1.0924	Halloween H20: 20 Years Later	1998
7.5067	Halloween II	1981
2.8324	Halloween II	2009
2.2936	Halloween: Resurrection	2002
9.056	Halloween: The Curse of Michael Myers	1995
0.1423	Hancock	2008
2.0539	Hanging Up	2000
1.5387	Hanna	2011
1.063	Hannah Montana & Miley Cyrus: Best of Both Worlds Concert	2008
0.6811	Hannah Montana: The Movie	2009
1.4165	Hannah and Her Sisters	1986
0.2027	Hannibal	2001
1.7862	Hannibal Rising	2007
7.9834	Happily N'Ever After	2006
0.2132	Happy Feet	2006
1.0638	Happy Feet Two	2011
1.4545	Hard Ball	2001
4.3595	Hard Rain	1998
4.7709	Hard Target	1993
12.2656	Hard to Kill	1990
2.3229	Hardcover	2008
10.0	Hari sa hari, lahi sa lahi	1987
3.8643	Harlem Nights	1989
2.3914	Harold & Kumar Escape from Guantanamo Bay	2008
8.7252	Harold & Kumar Go to White Castle	2004
2.5225	Harriet the Spy	1996
8.917	Harry Brown	2009
0.0786	Harry Potter and the Chamber of Secrets	2002
0.0817	Harry Potter and the Deathly Hallows: Part 1	2010
0.1208	Harry Potter and the Deathly Hallows: Part 2	2011
0.1112	Harry Potter and the Goblet of Fire	2005
0.108	Harry Potter and the Half-Blood Prince	2009
0.0812	Harry Potter and the Order of the Phoenix	2007
0.0561	Harry Potter and the Prisoner of Azkaban	2004
0.0704	Harry Potter and the Sorcerer's Stone	2001
4.0163	Hart's War	2002
7.6923	Hasutasok	2007
5.4548	Hating kapatid	2010
0.567	Haunted Castle	2001
0.3644	Hauru no ugoku shiro	2004
4.3956	Haywire	2011
3.6943	He Got Game	1998
0.5312	He's Just Not That Into You	2009
2.7416	Head of State	2003
6.0009	Heartbreak Ridge	1986
2.1294	Heartbreakers	2001
4.0679	Hearts in Atlantis	2001
2.001	Heat	1995
7.1892	Heaven Can Wait	1978
5.7521	Heist	2001
12.4582	Hellbound: Hellraiser II	1988
1.4821	Hellboy	2004
0.733	Hellboy II: The Golden Army	2008
11.4434	Hellraiser	1987
0.9122	Herbie Fully Loaded	2005
0.3035	Hercules	1997
2.1459	Here Comes the Bride	2010
10.0341	Here on Earth	2000
2.0541	Hereafter	2010
9.3651	Hey Arnold! The Movie	2002
0.7288	Hidalgo	2004
0.8394	Hide and Seek	2005
1.2096	High Crimes	2002
1.5338	High Fidelity	2000
4.5641	High School High	1996
0.4006	High School Musical 3: Senior Year	2008
3.4524	Highlander II: The Quickening	1991
9.2063	Highlander III: The Sorcerer	1994
9.5949	Highlander: Endgame	2000
12.149	History of the World: Part I	1981
13.7261	Hocus Pocus	1993
0.9787	Holes	2003
0.6565	Hollow Man	2000
12.648	Hollywood Ending	2002
3.6538	Hollywood Homicide	2003
11.5646	Hollywoodland	2006
5.2076	Holy Man	1998
0.0936	Home Alone	1990
0.2478	Home Alone 2: Lost in New York	1992
1.6347	Home Alone 3	1997
10.2111	Home Fries	1998
0.9122	Home on the Range	2004
4.1232	Homeward Bound II: Lost in San Francisco	1996
3.1285	Honey	2003
7.9315	Honey I Blew Up the Kid	1992
4.2334	Honey, I Shrunk the Kids	1989
4.8094	Hoodlum	1997
9.2456	Hoodwinked Too! Hood vs. Evil	2011
1.427	Hoodwinked!	2005
1.3574	Hook	1991
0.9722	Hop	2011
0.9559	Hope Floats	1998
10.415	Horem pádem	2004
0.4931	Horrible Bosses	2011
0.2424	Horton Hears a Who!	2008
1.9618	Hostage	2005
1.7796	Hostel	2005
13.7432	Hostel: Part II	2007
7.5867	Hot Dog... The Movie	1984
2.3359	Hot Fuzz	2007
10.1642	Hot Rod	2007
2.4656	Hot Shots!	1991
11.479	Hot Shots! Part Deux	1993
1.7953	Hot Tub Time Machine	2010
3.3346	Hotel Rwanda	2004
0.7628	Hotel for Dogs	2009
7.8154	House	1986
5.7142	House of 1000 Corpses	2003
6.3693	House of Sand and Fog	2003
2.2024	House of Wax	2005
13.8192	House of the Dead	2003
2.0865	House on Haunted Hill	1999
11.2497	HouseSitter	1992
3.8885	How Do You Know	2010
3.6175	How High	2001
1.407	How Stella Got Her Groove Back	1998
0.27	How the Grinch Stole Christmas	2000
5.9661	How the West Was Won	1962
6.6685	How to Be a Player	1997
13.2035	How to Eat Fried Worms	2006
7.4554	How to Lose Friends & Alienate People	2008
0.3755	How to Lose a Guy in 10 Days	2003
0.2272	How to Train Your Dragon	2010
5.7989	Howard the Duck	1986
4.6695	Hua Mulan	2009
1.5649	Hubble 3D	2010
11.4655	Hudson Hawk	1991
0.3838	Hulk	2003
9.5856	Hung fan kui	1995
5.7031	Huo Yuan Jia	2006
2.6386	Hustle & Flow	2005
3.9778	Hvíti víkingurinn	1991
12.7253	Hälsoresan - En smal film av stor vikt	1999
7.0922	I Am Dina	2002
0.1766	I Am Legend	2007
1.1028	I Am Number Four	2011
1.6369	I Am Sam	2001
3.1201	I Can Do Bad All by Myself	2009
8.8157	I Don't Know How She Does It	2011
9.8086	I Dreamed of Africa	2000
10.6204	I Got the Hook Up	1998
4.136	I Heart Huckabees	2004
0.4111	I Know What You Did Last Summer	1997
6.1108	I Love You, Beth Cooper	2009
1.5497	I Love You, Man	2009
0.5868	I Now Pronounce You Chuck & Larry	2007
4.0651	I Spy	2002
1.2579	I Still Know What You Did Last Summer	1998
10.7983	I Think I Love My Wife	2007
9.9518	I Trust and Love You)	2008
7.6358	I'll Be Home for Christmas	1998
7.0788	I've Fallen for You	2007
0.1999	I, Robot	2004
0.1832	Ice Age	2002
0.0929	Ice Age: Dawn of the Dinosaurs	2009
0.1805	Ice Age: The Meltdown	2006
4.0106	Ice Princess	2005
2.2222	Idegölö	2006
1.7263	Identity	2003
12.6069	Idlewild	2006
2.1691	Igor	2008
12.75	Ikaw pa rin: Bongga ka boy!	2008
3.0128	Il postino	1994
5.2853	Imagine That	2009
0.8212	Immortals	2011
0.8422	In & Out	1997
3.3212	In America	2002
5.9789	In Bruges	2008
13.0547	In Dreams	1999
2.8548	In Good Company	2004
1.495	In Her Shoes	2005
11.6383	In Love and War	1996
1.5401	In Time	2011
6.9252	In Too Deep	1999
3.7003	In Your Eyes	2010
1.6828	In the Bedroom	2001
9.8233	In the Cut	2003
10.0935	In the Land of Women	2007
2.0209	In the Line of Fire	1993
6.6573	In the Name of the Father	1993
5.2921	In the Name of the King: A Dungeon Siege Tale	2007
5.8215	In the Valley of Elah	2007
8.4212	Incendies	2010
0.0724	Inception	2010
1.5367	Indecent Proposal	1993
0.0966	Independence Day	1996
0.0982	Indiana Jones and the Kingdom of the Crystal Skull	2008
0.8241	Indiana Jones and the Last Crusade	1989
0.2481	Indiana Jones and the Temple of Doom	1984
0.3918	Inglourious Basterds	2009
2.2398	Inkheart	2008
11.2089	Inside Job	2010
0.7373	Inside Man	2006
0.6751	Insomnia	2002
0.456	Inspector Gadget	1999
2.2434	Instinct	1999
0.7308	Interview with the Vampire: The Vampire Chronicles	1994
7.2643	Into the Blue	2005
2.6999	Into the Wild	2007
1.5917	Intolerable Cruelty	2003
1.1727	Intouchables	2011
2.061	Invictus	2009
1.6463	Invincible	2006
10.3387	Io non ho paura	2003
8.6216	Io sono l'amore	2009
3.789	Iron Eagle	1986
12.883	Iron Eagle II	1988
7.1429	Iron Man	2008
0.1155	Iron Man 2	2010
0.1122	Ironiya sudby. Prodolzhenie	2007
11.268	Irreconcilable Differences	1984
8.6068	Ishtar	1987
0.9117	Island of the Sharks	1999
0.5	Istoriya pro Richarda, milorda i prekrasnuyu Zhar-ptitsu	1997
6.4935	Iszka utazása	2007
11.5658	It's All About Love	2003
0.8054	It's Complicated	2009
6.626	It's a Mad Mad Mad Mad World	1963
0.125	Italiencele	2004
4.3507	Italiensk for begyndere	2000
1.6394	J. Edgar	2011
2.0171	JFK	1991
0.7807	Jack	1996
2.2809	Jack Frost	1998
0.9402	Jack and Jill	2011
0.6396	Jackass 3D	2010
10.4621	Jackass Number Two	2006
1.5343	Jackie Brown	1997
5.9618	James and the Giant Peach	1996
4.5202	Jane Austen's Mafia!	1998
6.7419	Jane Eyre	2011
1.3932	Jarhead	2005
8.7599	Jason Lives: Friday the 13th Part VI	1986
9.6414	Jason X	2001
0.701	Jaws	1975
1.9793	Jaws 2	1978
2.1253	Jaws 3-D	1983
7.8888	Jaws: The Revenge	1987
4.7465	Jay and Silent Bob Strike Back	2001
2.1552	Jeepers Creepers	2001
2.5459	Jeepers Creepers II	2003
7.4986	Jennifer's Body	2009
0.2551	Jerry Maguire	1996
3.5734	Jersey Girl	2004
0.7846	Jimmy Neutron: Boy Genius	2001
10.308	Jin líng shí san chai	2011
1.0146	Jingle All the Way	1996
7.9348	Jo Jo Dancer, Your Life Is Calling	1986
4.9965	Joe Dirt	2001
2.8694	Joe Somebody	2001
0.5799	John Carter	2012
1.3813	John Q	2002
1.449	John Tucker Must Die	2006
1.3496	Johnny English	2003
1.7281	Johnny English Reborn	2011
7.5172	Johnny Mnemonic	1995
1.7963	Johnson Family Vacation	2004
8.1166	Jonah Hex	2010
10.5711	Jonas Brothers: The 3D Concert Experience	2009
10.471	Josie and the Pussycats	2001
12.5	José Rizal	1998
0.4854	Journey 2: The Mysterious Island	2012
0.3536	Journey to the Center of the Earth	2008
2.7813	Joy Ride	2001
13.8181	Joyeux Noël	2005
3.3357	Joyful Noise	2012
9.5995	Juana la Loca	2001
3.1557	Judge Dredd	1995
7.8405	Judy Moody and the Not Bummer Summer	2011
2.5789	Jui kuen II	1994
0.6313	Julie & Julia	2009
1.394	Jumanji	1995
0.3693	Jumper	2008
4.4758	Jumping the Broom	2011
0.7242	Jungle 2 Jungle	1997
0.2959	Juno	2007
0.0426	Jurassic Park	1993
0.2168	Jurassic Park III	2001
2.389	Just Friends	2005
0.596	Just Go with It	2011
1.3478	Just Like Heaven	2005
0.8807	Just Married	2003
4.1435	Just My Luck	2006
4.3037	Just Wright	2010
1.1375	Justin Bieber: Never Say Never	2011
6.6811	Juwanna Mann	2002
3.4406	K)now!?	2004
1.571	K-19: The Widowmaker	2002
2.0533	K-PAX	2001
7.0792	Kal Ho Naa Ho	2003
0.7994	Kangaroo Jack	2003
1.151	Kari-gurashi no Arietti	2010
2.6947	Kate & Leopold	2001
3.9135	Kazaam	1996
1.6606	Keeping the Faith	2000
6.461	Keinohrhasen	2007
11.9596	Kevin & Perry Go Large	2000
0.9332	Kick-Ass	2010
5.0295	Kickboxer	1989
1.7864	Kicking & Screaming	2005
0.3989	Kill Bill: Vol. 1	2003
0.6709	Kill Bill: Vol. 2	2004
4.0439	Killer Elite	2011
11.2045	Killer Klowns from Outer Space	1988
1.8297	Killers	2010
3.8628	Kimmy Dora and the Temple of Kiyeme	2012
13.7234	Kimmy Dora: Kambal sa kiyeme	2009
5.8593	Kindergarten Cop	1990
0.2374	King Arthur	2004
0.1142	King Kong	2005
4.7917	King Kong	1976
7.5625	King Solomon's Mines	1985
2.4085	Kingdom Come	2001
0.7716	Kingdom of Heaven	2005
3.3302	Kingpin	1996
6.5339	Kinsey	2004
6.9521	Kiss Kiss Bang Bang	2005
6.6375	Kiss Me Goodbye	1982
1.7975	Kiss of the Dragon	2001
2.1	Kiss of the Spider Woman	1985
0.9251	Kiss the Girls	1997
10.9561	Kissing Jessica Stein	2001
4.7096	Kit Kittredge: An American Girl	2008
3.6513	Kita-kitsune monogatari	1978
0.334	Knight and Day	2010
7.8275	Knock Off	1998
0.3646	Knocked Up	2007
0.7786	Knowing	2009
1.1746	Kod apokalipsisa	2007
3.3721	Koi... Mil Gaya	2003
11.804	Kolja	1996
4.0	Kolorádó Kid	2010
6.4519	Komt een vrouw bij de dokter	2009
9.6574	Kontroll	2003
5.0	Konyec - Az utolsó csekk a pohárban	2007
0.6595	Kramer vs. Kramer	1979
10.9115	Krull	1983
13.3565	Krush Groove	1985
12.6292	Kundun	1997
0.1137	Kung Fu Panda	2008
0.2356	Kung Fu Panda 2	2011
5.4406	Kung Pow: Enter the Fist	2002
1.3318	Kung fu	2004
4.5135	Kurôzu zero	2007
6.6667	Kútfejek	2006
3.8996	L'arnacoeur	2010
9.4643	L'auberge espagnole	2002
12.5924	L'homme du train	2002
0.5466	L.A. Confidential	1997
9.3458	L7: Hrafnar, Sóleyjar og Myrra	2011
11.4298	La Bamba	1987
12.5	La belle Verte	1996
9.7585	La comunidad	2000
5.9333	La finestra di fronte	2003
3.2614	La gran aventura de Mortadelo y Filemón	2003
13.0373	La grande séduction	2003
12.5156	La guerre du feu	1981
4.3015	La leggenda di Al, John e Jack	2002
4.659	La mala educación	2004
0.8182	La marche de l'empereur	2005
5.6519	La misma luna	2007
4.2653	La môme	2007
7.2063	La piel que habito	2011
7.0932	La veuve de Saint-Pierre	2000
0.5997	La vita è bella	1997
0.6063	La vérité si je mens	1997
0.6559	La vérité si je mens! 2	2001
5.7461	La vérité si je mens! 3	2012
9.4208	Labor Pains	2009
0.5251	Ladder 49	2004
8.08	Ladies in Lavender.	2004
5.1258	Lady and the Tramp	1955
1.995	Lady in the Water	2006
1.5959	Lake Placid	1999
4.7477	Lakeview Terrace	2008
3.6323	Land Down Under)	2008
4.4914	Land of the Dead	2005
1.9805	Land of the Lost	2009
5.4945	Laqshya	1994
0.3687	Lara Croft Tomb Raider: The Cradle of Life	2003
0.4048	Lara Croft: Tomb Raider	2001
12.3045	Larger Than Life	1996
11.8093	Largo Winch	2008
1.5546	Larry Crowne	2011
7.7979	Larry the Cable Guy: Health Inspector	2006
7.8964	Lars and the Real Girl	2007
1.1549	Last Action Hero	1993
5.3229	Last Chance Harvey	2008
3.2102	Last Holiday	2006
3.2423	Last Man Standing	1996
11.7813	Laugh at My Pain	2011
6.5467	Laughing Out Loud) ®	2008
1.0022	Law Abiding Citizen	2009
5.0915	Lawrence of Arabia	1962
4.343	Laws of Attraction	2004
12.145	Le divorce	2003
6.5814	Le dîner de cons	1998
0.8357	Le fabuleux destin d'Amélie Poulain	2001
11.4642	Le grand bleu	1988
2.1456	Le pacte des loups	2001
2.3624	Le peuple migrateur	2001
5.3148	Le placard	2001
8.5998	Le raid	2002
13.9453	Le temps retrouvé, d'après l'oeuvre de Marcel Proust	1999
5.0625	Le violon rouge	1998
12.987	Le vélo de Ghislain Lambert	2001
4.9055	Leap Year	2010
3.2778	Leatherheads	2008
13.7106	Leave It to Beaver	1997
8.2747	Legal Eagles	1986
0.7649	Legally Blonde	2001
1.2565	Legally Blonde 2: Red, White & Blonde	2003
12.2239	Legend	1985
0.5078	Legend of the Guardians: The Owls of Ga'Hoole	2010
7.0706	Legends of the Fall	1994
0.9027	Legion	2009
0.3817	Lemony Snicket's A Series of Unfortunate Events	2004
6.8042	Les Misérables	1998
6.0487	Les aventures extraordinaires d'Adèle Blanc-Sec	2010
12.9205	Les choristes	2004
5.6134	Les couloirs du temps: Les visiteurs 2	1998
9.7476	Les invasions barbares	2003
2.8903	Les petits mouchoirs	2010
8.4062	Les rivières pourpres	2000
6.9466	Les triplettes de Belleville	2003
4.0395	Les visiteurs	1993
8.7208	Let Me In	2010
7.3336	Lethal Weapon	1987
1.7087	Lethal Weapon 2	1989
1.2937	Lethal Weapon 3	1992
0.3427	Lethal Weapon 4	1998
1.436	Letters from Iwo Jima	2006
1.3779	Letters to Juliet	2010
1.5597	LiTTLEMAN	2006
6.25	Lian ai tong gao	2010
0.2027	Liar Liar	1997
1.156	Licence to Kill	1989
1.4993	License to Wed	2007
5.9702	Lidice	2011
1.2967	Life as We Know It	2010
7.8648	Life as a House	2001
4.6305	Life or Something Like It	2002
10.628	Lifeforce	1985
1.0099	Like Mike	2002
0.2594	Lilo & Stitch	2002
1.5887	Limit of Love: Umizaru	2006
1.0089	Limitless	2011
3.9299	Lions for Lambs	2007
7.37	Little Black Book	2004
7.0052	Little Children	2006
0.4666	Little Fockers	2010
0.5236	Little Miss Sunshine	2006
1.6727	Little Nicky	2000
3.2172	Little Shop of Horrors	1986
8.1461	Little Voice	1998
6.7364	Little Women	1994
4.2735	Live Aid	1985
0.2647	Live Free or Die Hard	2007
4.6287	Live and Let Die	1973
4.7259	Living Out Loud	1998
5.3212	Lock, Stock and Two Smoking Barrels	1998
8.4202	Lockout	2012
5.7537	Lola rennt	1998
3.643	Lone Star	1996
10.0	Long wei fu zi	2004
1.4467	Look Who's Talking	1989
13.164	Look Who's Talking Too	1990
2.1931	Looney Tunes: Back in Action	2003
2.8571	Lora	2007
3.1136	Lord of War	2005
5.0222	Los abrazos rotos	2009
4.6191	Los lunes al sol	2002
7.3785	Loser	2000
5.1668	Lost Souls	2000
0.5554	Lost in Space	1998
1.0044	Lost in Translation	2003
2.3532	Love & Basketball	2000
0.5046	Love Actually	2003
12.7795	Love Affair	1994
4.3782	Love Don't Cost a Thing	2003
7.6447	Love Happens	2009
6.188	Love Jones	1997
5.1644	Love Story	1970
13.7696	Love and Other Disasters	2006
2.4529	Love and Other Drugs	2010
7.6261	Love in the Time of Cholera	2007
7.0922	Luang phii theng	2005
3.0241	Lucky Number Slevin	2006
7.3535	Lucky Numbers	2000
10.2737	Lucky You	2007
1.8693	Lucía y el sexo	2001
13.4078	Luftslottet som sprängdes	2009
2.7742	Luther	2003
5.9516	Léon	1994
8.1375	MASH	1970
3.5407	Machete	2010
1.6574	Macskafogó 2 - A sátán macskája	2007
